audio_path	transcript	phoneme_transcript
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_190.wav	có người lên cơn hoảng loạn la hét khóc lóc rầu rĩ không chú ý đến xung quanh và bản thân có ý nghĩ bế tắc tìm đến cái chết	k#O5a#_5a# N#M72#j2#_2# l#e1#n1#_1# k#71#n1#_1# h#wp3#a3#N3#_3# l#wp6a#a6a#n6a#_6a# l#a1#_1# h#E5b#t5b#_5b# x#O_X5b#kp5b#_5b# l#O_X5b#kp5b#_5b# z#7_X2#w2#_2# z#i4#_4# x#o1#Nm1#_1# ts#u5a#_5a# i5a#_5a# d#e5a#n5a#_5a# s#u1#Nm1#_1# k#wp1#E_X1#J1#_1# v#a2#_2# b#a3#n3#_3# t_h#7_X1#n1#_1# k#O5a#_5a# i5a#_5a# N#i4#_4# b#e5a#_5a# t#a_X5b#k5b#_5b# t#i2#m2#_2# d#e5a#n5a#_5a# k#a5a#j5a#_5a# ts#e5b#t5b#_5b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_191.wav	chủ tịch quốc hội nguyễn phú trọng phiên chất vấn cuối cùng của quốc hội khoá xi đã kết thúc	ts#u3#_3# t#i6b#k6b#_6b# k#uo5b#k5b#_5b# h#o6a#j6a#_6a# N#wp4#ie4#n4#_4# f#u5a#_5a# ts#O_X6a#Nm6a#_6a# f#ie1#n1#_1# ts#7_X5b#t5b#_5b# v#7_X5a#n5a#_5a# k#uo5a#j5a#_5a# k#u2#Nm2#_2# k#uo3#_3# k#uo5b#k5b#_5b# h#o6a#j6a#_6a# x#wp5a#a5a#_5a# s#i1#_1# d#a4#_4# k#e5b#t5b#_5b# t_h#u5b#kp5b#_5b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_192.wav	công việc của phụ nữ và trẻ em gái thường bấp bênh chất lượng thấp	k#o1#Nm1#_1# v#ie6b#k6b#_6b# k#uo3#_3# f#u6a#_6a# n#M4#_4# v#a2#_2# ts#E3#_3# E1#m1#_1# G#a5a#j5a#_5a# t_h#M72#N2#_2# b#7_X5b#p5b#_5b# b#e1#J1#_1# ts#7_X5b#t5b#_5b# l#M76a#N6a#_6a# t_h#7_X5b#p5b#_5b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_193.wav	chính thái độ vươn lên và tốc độ đua chen đã mang lại thành công cho bạn	ts#i5a#J5a#_5a# t_h#a5a#j5a#_5a# d#o6a#_6a# v#M71#n1#_1# l#e1#n1#_1# v#a2#_2# t#o5b#kp5b#_5b# d#o6a#_6a# d#uo1#_1# ts#E1#n1#_1# d#a4#_4# m#a1#N1#_1# l#a6a#j6a#_6a# t_h#E_X2#J2#_2# k#o1#Nm1#_1# ts#O1#_1# b#a6a#n6a#_6a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_194.wav	xem qua có vẻ như không dính dáng đến nhau song trong thực tế hai cái tai này rất thường có cơ hội cộng hưởng	s#E1#m1#_1# k#wp1#a1#_1# k#O5a#_5a# v#E3#_3# J#M1#_1# x#o1#Nm1#_1# z#i5a#J5a#_5a# z#a5a#N5a#_5a# d#e5a#n5a#_5a# J#a_X1#w1#_1# s#O_X1#Nm1#_1# ts#O_X1#Nm1#_1# t_h#M6b#k6b#_6b# t#e5a#_5a# h#a1#j1#_1# k#a5a#j5a#_5a# t#a1#j1#_1# n#a_X2#j2#_2# z#7_X5b#t5b#_5b# t_h#M72#N2#_2# k#O5a#_5a# k#71#_1# h#o6a#j6a#_6a# k#o6a#Nm6a#_6a# h#M73#N3#_3#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_195.wav	liên chợt nhớ cô bé con xinh xắn con của một chị làm cùng phòng nàng mà thỉnh thoảng chị vẫn đưa đến công ty	l#ie1#n1#_1# ts#76b#t6b#_6b# J#75a#_5a# k#o1#_1# b#E5a#_5a# k#O1#n1#_1# s#i1#J1#_1# s#a_X5a#n5a#_5a# k#O1#n1#_1# k#uo3#_3# m#o6b#t6b#_6b# ts#i6a#_6a# l#a2#m2#_2# k#u2#Nm2#_2# f#O_X2#Nm2#_2# n#a2#N2#_2# m#a2#_2# t_h#i3#J3#_3# t_h#wp3#a3#N3#_3# ts#i6a#_6a# v#7_X4#n4#_4# d#M71#_1# d#e5a#n5a#_5a# k#o1#Nm1#_1# t#i1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_196.wav	còn trường hợp người tiêu dùng đem trả lại bình cho đại lý ai sẽ hoàn tiền cho họ	k#O2#n2#_2# ts#M72#N2#_2# h#76b#p6b#_6b# N#M72#j2#_2# t#ie1#w1#_1# z#u2#Nm2#_2# d#E1#m1#_1# ts#a3#_3# l#a6a#j6a#_6a# b#i2#J2#_2# ts#O1#_1# d#a6a#j6a#_6a# l#i5a#_5a# a1#j1#_1# s#E4#_4# h#wp2#a2#n2#_2# t#ie2#n2#_2# ts#O1#_1# h#O6a#_6a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_197.wav	họ cũng chưa thua trận nào và giữ sạch lưới nhà trong hai trận cuối	h#O6a#_6a# k#u4#Nm4#_4# ts#M71#_1# t_h#uo1#_1# ts#7_X6a#n6a#_6a# n#a2#w2#_2# v#a2#_2# z#M4#_4# s#E_X6b#k6b#_6b# l#M75a#j5a#_5a# J#a2#_2# ts#O_X1#Nm1#_1# h#a1#j1#_1# ts#7_X6a#n6a#_6a# k#uo5a#j5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_198.wav	vừa nhìn thấy sự xuất hiện của bố tất cả mấy thằng khác vùng bỏ chạy sạch	v#M72#_2# J#i2#n2#_2# t_h#7_X5a#j5a#_5a# s#M6a#_6a# s#wp5b#7_X5b#t5b#_5b# h#ie6a#n6a#_6a# k#uo3#_3# b#o5a#_5a# t#7_X5b#t5b#_5b# k#a3#_3# m#7_X5a#j5a#_5a# t_h#a_X2#N2#_2# x#a5b#k5b#_5b# v#u2#Nm2#_2# b#O3#_3# ts#a_X6a#j6a#_6a# s#E_X6b#k6b#_6b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_199.wav	hơn nữa nó chính là giải pháp là phương thức tổng hợp để đạt được kết quả của bất kỳ chủ trương nào chính sách nào cuộc cải cách nào	h#71#n1#_1# n#M74#_4# n#O5a#_5a# ts#i5a#J5a#_5a# l#a2#_2# z#a3#j3#_3# f#a5b#p5b#_5b# l#a2#_2# f#M71#N1#_1# t_h#M5b#k5b#_5b# t#o3#Nm3#_3# h#76b#p6b#_6b# d#e3#_3# d#a6b#t6b#_6b# d#M76b#k6b#_6b# k#e5b#t5b#_5b# k#wp3#a3#_3# k#uo3#_3# b#7_X5b#t5b#_5b# k#i2#_2# ts#u3#_3# ts#M71#N1#_1# n#a2#w2#_2# ts#i5a#J5a#_5a# s#E_X5b#k5b#_5b# n#a2#w2#_2# k#uo6b#k6b#_6b# k#a3#j3#_3# k#E_X5b#k5b#_5b# n#a2#w2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_200.wav	bạn cần được tư vấn những thắc mắc về sức khỏe của mình của người thân	b#a6a#n6a#_6a# k#7_X2#n2#_2# d#M76b#k6b#_6b# t#M1#_1# v#7_X5a#n5a#_5a# J#M4#N4#_4# t_h#a_X5b#k5b#_5b# m#a_X5b#k5b#_5b# v#e2#_2# s#M5b#k5b#_5b# x#wp3#E3#_3# k#uo3#_3# m#i2#J2#_2# k#uo3#_3# N#M72#j2#_2# t_h#7_X1#n1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_201.wav	em bé không sạch sẽ dễ bị nhiễm khuẩn rốn gây uốn ván sớm và tử vong	E1#m1#_1# b#E5a#_5a# x#o1#Nm1#_1# s#E_X6b#k6b#_6b# s#E4#_4# z#e4#_4# b#i6a#_6a# J#ie4#m4#_4# x#wp3#7_X3#n3#_3# z#o5a#n5a#_5a# G#7_X1#j1#_1# uo5a#n5a#_5a# v#a5a#n5a#_5a# s#75a#m5a#_5a# v#a2#_2# t#M3#_3# v#O_X1#Nm1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_202.wav	khi con người ta hai mươi dù có là ai cũng nuôi cho mình một ước mơ ư	x#i1#_1# k#O1#n1#_1# N#M72#j2#_2# t#a1#_1# h#a1#j1#_1# m#M71#j1#_1# z#u2#_2# k#O5a#_5a# l#a2#_2# a1#j1#_1# k#u4#Nm4#_4# n#uo1#j1#_1# ts#O1#_1# m#i2#J2#_2# m#o6b#t6b#_6b# M75b#k5b#_5b# m#71#_1# M1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_203.wav	dưới chế độ thực dân pháp dù chúng khủng bố tàn nhẫn và nuôi nấng thứ văn chương nịnh tây nhưng ở nước ta vẫn có văn chương cách mạng	z#M75a#j5a#_5a# ts#e5a#_5a# d#o6a#_6a# t_h#M6b#k6b#_6b# z#7_X1#n1#_1# f#a5b#p5b#_5b# z#u2#_2# ts#u5a#Nm5a#_5a# x#u3#Nm3#_3# b#o5a#_5a# t#a2#n2#_2# J#7_X4#n4#_4# v#a2#_2# n#uo1#j1#_1# n#7_X5a#N5a#_5a# t_h#M5a#_5a# v#a_X1#n1#_1# ts#M71#N1#_1# n#i6a#J6a#_6a# t#7_X1#j1#_1# J#M1#N1#_1# 73#_3# n#M75b#k5b#_5b# t#a1#_1# v#7_X4#n4#_4# k#O5a#_5a# v#a_X1#n1#_1# ts#M71#N1#_1# k#E_X5b#k5b#_5b# m#a6a#N6a#_6a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_204.wav	cái tiệm ăn này ngày xưa tôi phải làm việc cật lực hàng tháng trời mới dám mời nàng bước vào nhân sinh nhật	k#a5a#j5a#_5a# t#ie6a#m6a#_6a# a_X1#n1#_1# n#a_X2#j2#_2# N#a_X2#j2#_2# s#M71#_1# t#o1#j1#_1# f#a3#j3#_3# l#a2#m2#_2# v#ie6b#k6b#_6b# k#7_X6b#t6b#_6b# l#M6b#k6b#_6b# h#a2#N2#_2# t_h#a5a#N5a#_5a# ts#72#j2#_2# m#75a#j5a#_5a# z#a5a#m5a#_5a# m#72#j2#_2# n#a2#N2#_2# b#M75b#k5b#_5b# v#a2#w2#_2# J#7_X1#n1#_1# s#i1#J1#_1# J#7_X6b#t6b#_6b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_205.wav	do khảo sát không đúng qui trình nên đưa ra kết quả không chính xác và người dân cũng có thể cho đó là cách chạy theo thành tích	z#O1#_1# x#a3#w3#_3# s#a5b#t5b#_5b# x#o1#Nm1#_1# d#u5a#Nm5a#_5a# k#wp1#i1#_1# ts#i2#J2#_2# n#e1#n1#_1# d#M71#_1# z#a1#_1# k#e5b#t5b#_5b# k#wp3#a3#_3# x#o1#Nm1#_1# ts#i5a#J5a#_5a# s#a5b#k5b#_5b# v#a2#_2# N#M72#j2#_2# z#7_X1#n1#_1# k#u4#Nm4#_4# k#O5a#_5a# t_h#e3#_3# ts#O1#_1# d#O5a#_5a# l#a2#_2# k#E_X5b#k5b#_5b# ts#a_X6a#j6a#_6a# t_h#E1#w1#_1# t_h#E_X2#J2#_2# t#i5b#k5b#_5b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_206.wav	sau một hồi thương lượng về giá cả xong xe của đoàn chúng tôi được chị dẫn qua trạm soát vé một cách ngon lành trót lọt	s#a_X1#w1#_1# m#o6b#t6b#_6b# h#o2#j2#_2# t_h#M71#N1#_1# l#M76a#N6a#_6a# v#e2#_2# z#a5a#_5a# k#a3#_3# s#O_X1#Nm1#_1# s#E1#_1# k#uo3#_3# d#wp2#a2#n2#_2# ts#u5a#Nm5a#_5a# t#o1#j1#_1# d#M76b#k6b#_6b# ts#i6a#_6a# z#7_X4#n4#_4# k#wp1#a1#_1# ts#a6a#m6a#_6a# s#wp5b#a5b#t5b#_5b# v#E5a#_5a# m#o6b#t6b#_6b# k#E_X5b#k5b#_5b# N#O1#n1#_1# l#E_X2#J2#_2# ts#O5b#t5b#_5b# l#O6b#t6b#_6b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_207.wav	nếu không thì mọi nhiệm vụ của họ khó có cơ thực hiện hoặc là làm nửa vời hoặc cốt cho qua	n#e5a#w5a#_5a# x#o1#Nm1#_1# t_h#i2#_2# m#O6a#j6a#_6a# J#ie6a#m6a#_6a# v#u6a#_6a# k#uo3#_3# h#O6a#_6a# x#O5a#_5a# k#O5a#_5a# k#71#_1# t_h#M6b#k6b#_6b# h#ie6a#n6a#_6a# h#wp6b#a_X6b#k6b#_6b# l#a2#_2# l#a2#m2#_2# n#M73#_3# v#72#j2#_2# h#wp6b#a_X6b#k6b#_6b# k#o5b#t5b#_5b# ts#O1#_1# k#wp1#a1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_208.wav	em nên trao đổi với bố mẹ để có sự lựa chọn tốt nhất của mình	E1#m1#_1# n#e1#n1#_1# ts#a1#w1#_1# d#o3#j3#_3# v#75a#j5a#_5a# b#o5a#_5a# m#E6a#_6a# d#e3#_3# k#O5a#_5a# s#M6a#_6a# l#M76a#_6a# ts#O6a#n6a#_6a# t#o5b#t5b#_5b# J#7_X5b#t5b#_5b# k#uo3#_3# m#i2#J2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_209.wav	ngoài ra cần vệ sinh thân thể cá nhân trong ăn uống đặc biệt cần thường xuyên rửa tay để phòng bệnh	N#wp2#a2#j2#_2# z#a1#_1# k#7_X2#n2#_2# v#e6a#_6a# s#i1#J1#_1# t_h#7_X1#n1#_1# t_h#e3#_3# k#a5a#_5a# J#7_X1#n1#_1# ts#O_X1#Nm1#_1# a_X1#n1#_1# uo5a#N5a#_5a# d#a_X6b#k6b#_6b# b#ie6b#t6b#_6b# k#7_X2#n2#_2# t_h#M72#N2#_2# s#wp1#ie1#n1#_1# z#M73#_3# t#a_X1#j1#_1# d#e3#_3# f#O_X2#Nm2#_2# b#e6a#J6a#_6a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_210.wav	anh hải bằng kể các em thiếu nhi rất thích các chú bộ đội dạy các bài hát về bác hồ quê hương đất nước	E_X1#J1#_1# h#a3#j3#_3# b#a_X2#N2#_2# k#e3#_3# k#a5b#k5b#_5b# E1#m1#_1# t_h#ie5a#w5a#_5a# J#i1#_1# z#7_X5b#t5b#_5b# t_h#i5b#k5b#_5b# k#a5b#k5b#_5b# ts#u5a#_5a# b#o6a#_6a# d#o6a#j6a#_6a# z#a_X6a#j6a#_6a# k#a5b#k5b#_5b# b#a2#j2#_2# h#a5b#t5b#_5b# v#e2#_2# b#a5b#k5b#_5b# h#o2#_2# k#wp1#e1#_1# h#M71#N1#_1# d#7_X5b#t5b#_5b# n#M75b#k5b#_5b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_211.wav	tôi quày quả bước ra nhìn tấm bảng hiệu trung tâm dịch vụ cảm xúc với tâm trạng đầy cảm xúc	t#o1#j1#_1# k#wp2#a_X2#j2#_2# k#wp3#a3#_3# b#M75b#k5b#_5b# z#a1#_1# J#i2#n2#_2# t#7_X5a#m5a#_5a# b#a3#N3#_3# h#ie6a#w6a#_6a# ts#u1#Nm1#_1# t#7_X1#m1#_1# z#i6b#k6b#_6b# v#u6a#_6a# k#a3#m3#_3# s#u5b#kp5b#_5b# v#75a#j5a#_5a# t#7_X1#m1#_1# ts#a6a#N6a#_6a# d#7_X2#j2#_2# k#a3#m3#_3# s#u5b#kp5b#_5b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_212.wav	tôi còn nhớ trong bài hát của trịnh công sơn có câu sống trên đời sống cần có một tấm lòng	t#o1#j1#_1# k#O2#n2#_2# J#75a#_5a# ts#O_X1#Nm1#_1# b#a2#j2#_2# h#a5b#t5b#_5b# k#uo3#_3# ts#i6a#J6a#_6a# k#o1#Nm1#_1# s#71#n1#_1# k#O5a#_5a# k#7_X1#w1#_1# s#o5a#Nm5a#_5a# ts#e1#n1#_1# d#72#j2#_2# s#o5a#Nm5a#_5a# k#7_X2#n2#_2# k#O5a#_5a# m#o6b#t6b#_6b# t#7_X5a#m5a#_5a# l#O_X2#Nm2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_213.wav	những năm tháng ấy có thể không đem lại gì nhiều lắm cho tôi về kiến thức âm nhạc về kỹ thuật chơi đàn	J#M4#N4#_4# n#a_X1#m1#_1# t_h#a5a#N5a#_5a# 7_X5a#j5a#_5a# k#O5a#_5a# t_h#e3#_3# x#o1#Nm1#_1# d#E1#m1#_1# l#a6a#j6a#_6a# z#i2#_2# J#ie2#w2#_2# l#a_X5a#m5a#_5a# ts#O1#_1# t#o1#j1#_1# v#e2#_2# k#ie5a#n5a#_5a# t_h#M5b#k5b#_5b# 7_X1#m1#_1# J#a6b#k6b#_6b# v#e2#_2# k#i4#_4# t_h#wp6b#7_X6b#t6b#_6b# ts#71#j1#_1# d#a2#n2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_214.wav	nhà tuyển dụng luôn chú trọng đến thông tin học vấn của ứng viên mới ra trường	J#a2#_2# t#wp3#ie3#n3#_3# z#u6a#Nm6a#_6a# l#uo1#n1#_1# ts#u5a#_5a# ts#O_X6a#Nm6a#_6a# d#e5a#n5a#_5a# t_h#o1#Nm1#_1# t#i1#n1#_1# h#O_X6b#kp6b#_6b# v#7_X5a#n5a#_5a# k#uo3#_3# M5a#N5a#_5a# v#ie1#n1#_1# m#75a#j5a#_5a# z#a1#_1# ts#M72#N2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_215.wav	những ngôn từ bạn sử dụng hàng ngày đều phản ánh một phần nào đó cuộc sống hiện thực và ước mơ của bạn	J#M4#N4#_4# N#o1#n1#_1# t#M2#_2# b#a6a#n6a#_6a# s#M3#_3# z#u6a#Nm6a#_6a# h#a2#N2#_2# N#a_X2#j2#_2# d#e2#w2#_2# f#a3#n3#_3# E_X5a#J5a#_5a# m#o6b#t6b#_6b# f#7_X2#n2#_2# n#a2#w2#_2# d#O5a#_5a# k#uo6b#k6b#_6b# s#o5a#Nm5a#_5a# h#ie6a#n6a#_6a# t_h#M6b#k6b#_6b# v#a2#_2# M75b#k5b#_5b# m#71#_1# k#uo3#_3# b#a6a#n6a#_6a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_216.wav	à thế này lúc sáng có đứa làm công vô lau phòng rồi thì không hiểu sao cái bấm ghim bốc hơi mất luôn	a2#_2# t_h#e5a#_5a# n#a_X2#j2#_2# l#u5b#kp5b#_5b# s#a5a#N5a#_5a# k#O5a#_5a# d#M75a#_5a# l#a2#m2#_2# k#o1#Nm1#_1# v#o1#_1# l#a_X1#w1#_1# f#O_X2#Nm2#_2# z#o2#j2#_2# t_h#i2#_2# x#o1#Nm1#_1# h#ie3#w3#_3# s#a1#w1#_1# k#a5a#j5a#_5a# b#7_X5a#m5a#_5a# G#i1#m1#_1# b#o5b#kp5b#_5b# h#71#j1#_1# m#7_X5b#t5b#_5b# l#uo1#n1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_217.wav	theo một cuộc điều tra của liên hiệp quốc những tàu đánh cá châu âu hợp đồng với các công ty tư nhân để khai thác hải sản	t_h#E1#w1#_1# m#o6b#t6b#_6b# k#uo6b#k6b#_6b# d#ie2#w2#_2# ts#a1#_1# k#uo3#_3# l#ie1#n1#_1# h#ie6b#p6b#_6b# k#uo5b#k5b#_5b# J#M4#N4#_4# t#a_X2#w2#_2# d#E_X5a#J5a#_5a# k#a5a#_5a# ts#7_X1#w1#_1# 7_X1#w1#_1# h#76b#p6b#_6b# d#o2#Nm2#_2# v#75a#j5a#_5a# k#a5b#k5b#_5b# k#o1#Nm1#_1# t#i1#_1# t#M1#_1# J#7_X1#n1#_1# d#e3#_3# x#a1#j1#_1# t_h#a5b#k5b#_5b# h#a3#j3#_3# s#a3#n3#_3#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_218.wav	hãy chọn phản ứng hóm hỉnh để chứng tỏ rằng bạn không bị lừa mà không làm căng thẳng tình hình	h#a_X4#j4#_4# ts#O6a#n6a#_6a# f#a3#n3#_3# M5a#N5a#_5a# h#O5a#m5a#_5a# h#i3#J3#_3# d#e3#_3# ts#M5a#N5a#_5a# t#O3#_3# z#a_X2#N2#_2# b#a6a#n6a#_6a# x#o1#Nm1#_1# b#i6a#_6a# l#M72#_2# m#a2#_2# x#o1#Nm1#_1# l#a2#m2#_2# k#a_X1#N1#_1# t_h#a_X3#N3#_3# t#i2#J2#_2# h#i2#J2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_219.wav	như vậy mới có thể cảm hóa và giáo dục các em trở thành công dân lương thiện	J#M1#_1# v#7_X6a#j6a#_6a# m#75a#j5a#_5a# k#O5a#_5a# t_h#e3#_3# k#a3#m3#_3# h#wp5a#a5a#_5a# v#a2#_2# z#a5a#w5a#_5a# z#u6b#kp6b#_6b# k#a5b#k5b#_5b# E1#m1#_1# ts#73#_3# t_h#E_X2#J2#_2# k#o1#Nm1#_1# z#7_X1#n1#_1# l#M71#N1#_1# t_h#ie6a#n6a#_6a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_220.wav	trong thời hạn bảy ngày làm việc kể từ ngày nhận đơn hợp lệ cục thú y sẽ trả lời và hướng dẫn việc kiểm dịch nhập khẩu	ts#O_X1#Nm1#_1# t_h#72#j2#_2# h#a6a#n6a#_6a# b#a_X3#j3#_3# N#a_X2#j2#_2# l#a2#m2#_2# v#ie6b#k6b#_6b# k#e3#_3# t#M2#_2# N#a_X2#j2#_2# J#7_X6a#n6a#_6a# d#71#n1#_1# h#76b#p6b#_6b# l#e6a#_6a# k#u6b#kp6b#_6b# t_h#u5a#_5a# i1#_1# s#E4#_4# ts#a3#_3# l#72#j2#_2# v#a2#_2# h#M75a#N5a#_5a# z#7_X4#n4#_4# v#ie6b#k6b#_6b# k#ie3#m3#_3# z#i6b#k6b#_6b# J#7_X6b#p6b#_6b# x#7_X3#w3#_3#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_221.wav	rồi những mất mát hi sinh của họ quá lớn lao mà mình không thể nói hết được	z#o2#j2#_2# J#M4#N4#_4# m#7_X5b#t5b#_5b# m#a5b#t5b#_5b# h#i1#_1# s#i1#J1#_1# k#uo3#_3# h#O6a#_6a# k#wp5a#a5a#_5a# l#75a#n5a#_5a# l#a1#w1#_1# m#a2#_2# m#i2#J2#_2# x#o1#Nm1#_1# t_h#e3#_3# n#O5a#j5a#_5a# h#e5b#t5b#_5b# d#M76b#k6b#_6b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_222.wav	với vở kịch thời trang này thời trang và người tạo mẫu được tôn vinh như những diễn viên sân khấu thật sự	v#75a#j5a#_5a# v#73#_3# k#i6b#k6b#_6b# t_h#72#j2#_2# ts#a1#N1#_1# n#a_X2#j2#_2# t_h#72#j2#_2# ts#a1#N1#_1# v#a2#_2# N#M72#j2#_2# t#a6a#w6a#_6a# m#7_X4#w4#_4# d#M76b#k6b#_6b# t#o1#n1#_1# v#i1#J1#_1# J#M1#_1# J#M4#N4#_4# z#ie4#n4#_4# v#ie1#n1#_1# s#7_X1#n1#_1# x#7_X5a#w5a#_5a# t_h#7_X6b#t6b#_6b# s#M6a#_6a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_223.wav	bây giờ ở tuần lễ trước trận đấu tôi có thể vứt bỏ sự giận dữ để tập trung tốt nhất cho việc tập luyện	b#7_X1#j1#_1# z#72#_2# 73#_3# t#wp2#7_X2#n2#_2# l#e4#_4# ts#M75b#k5b#_5b# ts#7_X6a#n6a#_6a# d#7_X5a#w5a#_5a# t#o1#j1#_1# k#O5a#_5a# t_h#e3#_3# v#M5b#t5b#_5b# b#O3#_3# s#M6a#_6a# z#7_X6a#n6a#_6a# z#M4#_4# d#e3#_3# t#7_X6b#p6b#_6b# ts#u1#Nm1#_1# t#o5b#t5b#_5b# J#7_X5b#t5b#_5b# ts#O1#_1# v#ie6b#k6b#_6b# t#7_X6b#p6b#_6b# l#wp6a#ie6a#n6a#_6a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_224.wav	hệ thống giao thông của khu vực này bị đình trệ không thể lưu thông	h#e6a#_6a# t_h#o5a#Nm5a#_5a# z#a1#w1#_1# t_h#o1#Nm1#_1# k#uo3#_3# x#u1#_1# v#M6b#k6b#_6b# n#a_X2#j2#_2# b#i6a#_6a# d#i2#J2#_2# ts#e6a#_6a# x#o1#Nm1#_1# t_h#e3#_3# l#M1#w1#_1# t_h#o1#Nm1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_225.wav	ngoài ra do thiếu khẩu trang y tế giấy nên loại khẩu trang y tế than hoạt tính hiện cũng rất hút hàng	N#wp2#a2#j2#_2# z#a1#_1# z#O1#_1# t_h#ie5a#w5a#_5a# x#7_X3#w3#_3# ts#a1#N1#_1# i1#_1# t#e5a#_5a# z#7_X5a#j5a#_5a# n#e1#n1#_1# l#wp6a#a6a#j6a#_6a# x#7_X3#w3#_3# ts#a1#N1#_1# i1#_1# t#e5a#_5a# t_h#a1#n1#_1# h#wp6b#a6b#t6b#_6b# t#i5a#J5a#_5a# h#ie6a#n6a#_6a# k#u4#Nm4#_4# z#7_X5b#t5b#_5b# h#u5b#t5b#_5b# h#a2#N2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK37/VIVOSSPK37_001.wav	có thể nói lâu nay ta chưa có một hệ thống tiến cử tuyển chọn hiền tài công tâm dân chủ và khoa học	k#O5a#_5a# t_h#e3#_3# n#O5a#j5a#_5a# l#7_X1#w1#_1# n#a_X1#j1#_1# t#a1#_1# ts#M71#_1# k#O5a#_5a# m#o6b#t6b#_6b# h#e6a#_6a# t_h#o5a#Nm5a#_5a# t#ie5a#n5a#_5a# k#M3#_3# t#wp3#ie3#n3#_3# ts#O6a#n6a#_6a# h#ie2#n2#_2# t#a2#j2#_2# k#o1#Nm1#_1# t#7_X1#m1#_1# z#7_X1#n1#_1# ts#u3#_3# v#a2#_2# x#wp1#a1#_1# h#O_X6b#kp6b#_6b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK37/VIVOSSPK37_002.wav	thống kê cho thấy triệu chứng bệnh thấp khớp biểu hiện nặng hơn ở nữ giới mặc dù sự điều trị ở cả hai giới là tương đương nhau	t_h#o5a#Nm5a#_5a# k#e1#_1# ts#O1#_1# t_h#7_X5a#j5a#_5a# ts#ie6a#w6a#_6a# ts#M5a#N5a#_5a# b#e6a#J6a#_6a# t_h#7_X5b#p5b#_5b# x#75b#p5b#_5b# b#ie3#w3#_3# h#ie6a#n6a#_6a# n#a_X6a#N6a#_6a# h#71#n1#_1# 73#_3# n#M4#_4# z#75a#j5a#_5a# m#a_X6b#k6b#_6b# z#u2#_2# s#M6a#_6a# d#ie2#w2#_2# ts#i6a#_6a# 73#_3# k#a3#_3# h#a1#j1#_1# z#75a#j5a#_5a# l#a2#_2# t#M71#N1#_1# d#M71#N1#_1# J#a_X1#w1#_1#
